Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,Christmas Period,Easter Period,Age Group,Day of week,Time of day
19992114,Vic,6,1999,Monday,15:10,Multiple,No,No,No,100,Driver,Female,44,No,No,40_to_64,Weekday,Day
20104046,SA,10,2010,Monday,18:50,Single,No,No,No,60,Pedestrian,Female,74,No,No,65_to_74,Weekday,Night
20043008,Qld,3,2004,Thursday,15:00,Single,No,Yes,No,50,Pedestrian,Female,3,No,No,0_to_16,Weekday,Day
19932159,Vic,11,1993,Thursday,23:55,Multiple,No,No,Yes,100,Driver,Male,43,No,No,40_to_64,Weekday,Night
20191048,NSW,4,2019,Friday,20:36,Multiple,No,No,No,80,Pedestrian,Male,72,No,No,65_to_74,Weekend,Night
19952236,Vic,9,1995,Thursday,17:30,Multiple,No,No,No,100,Pedal cyclist,Male,36,No,No,26_to_39,Weekday,Day
20074107,SA,1,2007,Friday,10:30,Multiple,No,No,No,110,Driver,Male,78,No,No,75_or_older,Weekday,Day
20072137,Vic,9,2007,Saturday,10:25,Single,No,No,No,50,Pedestrian,Female,75,No,No,75_or_older,Weekend,Day
19952009,Vic,11,1995,Monday,0:30,Single,No,No,No,100,Pedestrian,Male,62,No,No,40_to_64,Weekend,Night
20162022,Vic,2,2016,Friday,10:30,Single,No,No,No,50,Pedestrian,Female,65,No,No,65_to_74,Weekday,Day
19992112,Vic,6,1999,Thursday,18:10,Single,No,No,No,60,Pedestrian,Male,24,No,No,17_to_25,Weekday,Night
20151157,NSW,2,2015,Monday,10:40,Multiple,No,No,No,60,Driver,Male,70,No,No,65_to_74,Weekday,Day
20141181,NSW,10,2014,Saturday,8:45,Multiple,No,Yes,No,60,Motorcycle rider,Male,29,No,No,26_to_39,Weekend,Day
20091403,NSW,5,2009,Sunday,18:00,Single,No,Yes,No,70,Pedestrian,Male,26,No,No,26_to_39,Weekend,Night
20112064,Vic,4,2011,Sunday,16:30,Multiple,No,No,No,100,Driver,Male,77,No,No,75_or_older,Weekend,Day
20092007,Vic,4,2009,Tuesday,16:00,Single,No,No,No,100,Driver,Male,75,No,No,75_or_older,Weekday,Day
20023280,Qld,7,2002,Thursday,4:00,Single,No,No,No,60,Driver,Male,61,No,No,40_to_64,Weekday,Night
20031280,NSW,11,2003,Wednesday,8:20,Multiple,No,No,No,100,Motorcycle pillion passenger,Female,47,No,No,40_to_64,Weekday,Day
20041382,NSW,2,2004,Monday,17:20,Single,No,No,No,100,Driver,Male,20,No,No,17_to_25,Weekday,Day
19922329,Vic,4,1992,Wednesday,13:30,Multiple,No,No,No,60,Driver,Female,24,No,No,17_to_25,Weekday,Day
20104086,SA,10,2010,Friday,10:15,Multiple,No,No,No,100,Driver,Male,19,No,No,17_to_25,Weekday,Day
20022058,Vic,12,2002,Thursday,8:15,Multiple,No,No,Yes,80,Passenger,Male,10,No,No,0_to_16,Weekday,Day
20111296,NSW,7,2011,Monday,23:30,Single,No,No,No,70,Driver,Male,28,No,No,26_to_39,Weekday,Night
20097021,NT,8,2009,Monday,17:00,Single,No,No,No,130,Passenger,Male,73,No,No,65_to_74,Weekday,Day
20206005,Tas,12,2020,Friday,21:25,Single,No,No,No,50,Motorcycle rider,Male,14,Yes,No,0_to_16,Weekend,Night
20043274,Qld,2,2004,Thursday,2:00,Single,No,No,No,100,Driver,Male,33,No,No,26_to_39,Weekday,Night
20201056,NSW,2,2020,Tuesday,15:10,Single,No,No,No,50,Pedestrian,Female,79,No,No,75_or_older,Weekday,Day
19912076,Vic,8,1991,Wednesday,6:46,Multiple,No,No,No,100,Driver,Male,33,No,No,26_to_39,Weekday,Day
20153159,Qld,10,2015,Sunday,9:00,Single,No,No,No,60,Driver,Male,75,No,No,75_or_older,Weekend,Day
20192216,Vic,11,2019,Thursday,10:48,Single,No,No,No,100,Driver,Male,18,No,No,17_to_25,Weekday,Day
20151181,NSW,3,2015,Friday,7:10,Single,No,No,No,40,Pedestrian,Male,71,No,No,65_to_74,Weekday,Day
19912059,Vic,6,1991,Sunday,0:05,Single,No,No,No,100,Driver,Male,21,No,No,17_to_25,Weekend,Night
20113168,Qld,3,2011,Saturday,22:00,Single,No,No,No,90,Pedestrian,Male,29,No,No,26_to_39,Weekend,Night
20041331,NSW,8,2004,Saturday,17:29,Multiple,No,No,No,100,Passenger,Male,16,No,No,0_to_16,Weekend,Day
20113039,Qld,11,2011,Wednesday,13:00,Multiple,No,No,No,100,Driver,Male,40,No,No,40_to_64,Weekday,Day
20163202,Qld,7,2016,Saturday,15:00,Multiple,No,No,Yes,80,Passenger,Female,45,No,No,40_to_64,Weekend,Day
20053215,Qld,1,2005,Saturday,2:00,Single,No,No,No,60,Pedestrian,Male,42,Yes,No,40_to_64,Weekend,Night
20121085,NSW,7,2012,Saturday,21:00,Single,No,No,No,60,Motorcycle rider,Male,45,No,No,40_to_64,Weekend,Night
20191198,NSW,5,2019,Saturday,2:19,Multiple,No,No,Yes,70,Passenger,Male,27,No,No,26_to_39,Weekend,Night
19962062,Vic,12,1996,Tuesday,15:42,Multiple,No,No,No,60,Driver,Male,32,Yes,No,26_to_39,Weekday,Day
20103159,Qld,4,2010,Thursday,5:00,Multiple,No,No,No,100,Pedal cyclist,Male,47,No,No,40_to_64,Weekday,Night
20175024,WA,1,2017,Wednesday,5:15,Single,No,No,No,110,Driver,Male,24,No,No,17_to_25,Weekday,Night
20151271,NSW,4,2015,Thursday,16:15,Single,No,No,No,60,Pedestrian,Male,13,No,No,0_to_16,Weekday,Day
20082189,Vic,3,2008,Sunday,0:30,Single,No,No,No,80,Driver,Male,20,No,No,17_to_25,Weekend,Night
20077034,NT,8,2007,Monday,16:25,Single,No,No,No,130,Passenger,Male,25,No,No,17_to_25,Weekday,Day
20024090,SA,5,2002,Sunday,11:35,Multiple,No,No,No,100,Motorcycle rider,Male,52,No,No,40_to_64,Weekend,Day
20213150,Qld,6,2021,Sunday,22:00,Single,No,No,No,50,Motorcycle rider,Male,25,No,No,17_to_25,Weekend,Night
20024061,SA,12,2002,Sunday,19:35,Single,No,No,No,60,Motorcycle rider,Male,52,No,No,40_to_64,Weekend,Night
20071047,NSW,3,2007,Thursday,2:05,Single,No,No,No,100,Driver,Male,27,No,No,26_to_39,Weekday,Night
20066019,Tas,9,2006,Thursday,15:20,Multiple,No,No,Yes,100,Passenger,Male,17,No,No,17_to_25,Weekday,Day
20151015,NSW,1,2015,Wednesday,16:10,Single,No,No,No,80,Passenger,Male,7,No,No,0_to_16,Weekday,Day
20023240,Qld,10,2002,Sunday,13:00,Single,No,No,No,100,Driver,Male,27,No,No,26_to_39,Weekend,Day
20211044,NSW,8,2021,Wednesday,17:20,Multiple,No,No,No,80,Driver,Female,83,No,No,75_or_older,Weekday,Day
20215080,WA,1,2021,Wednesday,7:01,Multiple,No,No,No,70,Motorcycle rider,Male,23,No,No,17_to_25,Weekday,Day
20071348,NSW,12,2007,Thursday,23:25,Single,No,No,No,100,Pedestrian,Male,42,Yes,No,40_to_64,Weekday,Night
20141144,NSW,6,2014,Wednesday,15:00,Multiple,No,Yes,No,100,Driver,Female,43,No,No,40_to_64,Weekday,Day
20125096,WA,2,2012,Saturday,18:55,Single,No,No,No,110,Passenger,Female,16,No,No,0_to_16,Weekend,Night
20131069,NSW,6,2013,Monday,17:00,Single,No,No,No,80,Driver,Male,48,No,No,40_to_64,Weekday,Day
20136003,Tas,12,2013,Saturday,22:04,Multiple,No,No,No,50,Motorcycle pillion passenger,Male,31,No,No,26_to_39,Weekend,Night
20131149,NSW,3,2013,Wednesday,15:00,Multiple,No,No,No,60,Passenger,Female,83,No,No,75_or_older,Weekday,Day
20113082,Qld,9,2011,Saturday,18:00,Single,No,No,No,100,Passenger,Male,26,No,No,26_to_39,Weekend,Night
20041006,NSW,4,2004,Tuesday,15:50,Multiple,No,No,No,70,Driver,Female,57,No,No,40_to_64,Weekday,Day
20192120,Vic,4,2019,Thursday,12:30,Multiple,No,No,No,60,Pedal cyclist,Male,30,No,No,26_to_39,Weekday,Day
20112115,Vic,5,2011,Tuesday,17:55,Multiple,No,No,No,100,Driver,Male,25,No,No,17_to_25,Weekday,Day
20123190,Qld,8,2012,Friday,8:00,Multiple,No,Yes,No,100,Driver,Male,17,No,No,17_to_25,Weekday,Day
20061110,NSW,10,2006,Friday,2:50,Single,No,No,Yes,100,Driver,Male,33,No,No,26_to_39,Weekday,Night
20083241,Qld,12,2008,Monday,18:00,Multiple,No,No,Yes,80,Driver,Female,67,No,No,65_to_74,Weekday,Night
20151291,NSW,10,2015,Thursday,20:05,Multiple,No,No,No,60,Pedal cyclist,Male,54,No,No,40_to_64,Weekday,Night
20063146,Qld,2,2006,Sunday,2:00,Single,No,No,No,60,Driver,Male,35,No,No,26_to_39,Weekend,Night
19962371,Vic,9,1996,Sunday,1:25,Multiple,No,No,No,100,Driver,Male,40,No,No,40_to_64,Weekend,Night
20052291,Vic,7,2005,Friday,18:40,Multiple,No,No,No,80,Driver,Male,55,No,No,40_to_64,Weekend,Night
20022168,Vic,5,2002,Thursday,17:44,Multiple,No,No,No,70,Pedal cyclist,Male,10,No,No,0_to_16,Weekday,Day
20031298,NSW,7,2003,Tuesday,21:05,Single,No,No,No,70,Passenger,Male,28,No,No,26_to_39,Weekday,Night
20044040,SA,4,2004,Thursday,10:40,Single,No,No,No,60,Driver,Male,17,No,No,17_to_25,Weekday,Day
20192001,Vic,1,2019,Saturday,14:30,Single,No,No,No,100,Motorcycle rider,Male,59,No,No,40_to_64,Weekend,Day
20102014,Vic,12,2010,Friday,0:30,Single,No,No,No,100,Driver,Female,28,Yes,No,26_to_39,Weekday,Night
20053281,Qld,5,2005,Monday,14:00,Multiple,No,No,No,100,Driver,Female,66,No,No,65_to_74,Weekday,Day
20141277,NSW,2,2014,Thursday,12:25,Multiple,No,No,Yes,100,Driver,Female,62,No,No,40_to_64,Weekday,Day
20173204,Qld,9,2017,Friday,19:00,Multiple,No,No,No,50,Driver,Male,32,No,No,26_to_39,Weekend,Night
19932064,Vic,10,1993,Saturday,4:45,Multiple,No,No,Yes,100,Driver,Female,19,No,No,17_to_25,Weekend,Night
20162127,Vic,7,2016,Wednesday,23:45,Multiple,No,No,Yes,80,Driver,Female,39,No,No,26_to_39,Weekday,Night
20135054,WA,2,2013,Friday,23:40,Single,No,No,No,70,Passenger,Male,31,No,No,26_to_39,Weekend,Night
20073073,Qld,11,2007,Wednesday,21:00,Single,No,No,No,100,Driver,Female,30,No,No,26_to_39,Weekday,Night
20151179,NSW,11,2015,Thursday,13:00,Multiple,No,No,No,100,Motorcycle rider,Female,67,No,No,65_to_74,Weekday,Day
20151239,NSW,1,2015,Thursday,14:15,Single,No,No,No,60,Motorcycle rider,Male,55,No,No,40_to_64,Weekday,Day
20031353,NSW,8,2003,Saturday,14:40,Single,No,No,No,80,Passenger,Female,20,No,No,17_to_25,Weekend,Day
20153057,Qld,4,2015,Saturday,11:00,Single,No,No,No,60,Motorcycle rider,Male,33,No,No,26_to_39,Weekend,Day
20063296,Qld,11,2006,Thursday,10:00,Single,No,Yes,No,100,Driver,Male,32,No,No,26_to_39,Weekday,Day
20061123,NSW,9,2006,Saturday,14:25,Multiple,No,No,No,100,Driver,Female,19,No,No,17_to_25,Weekend,Day
20083150,Qld,10,2008,Wednesday,11:00,Multiple,No,No,Yes,100,Driver,Male,61,No,No,40_to_64,Weekday,Day
20111250,NSW,2,2011,Saturday,6:10,Single,No,No,No,60,Driver,Male,36,No,No,26_to_39,Weekend,Day
20012009,Vic,3,2001,Wednesday,16:39,Multiple,No,No,No,110,Driver,Female,68,No,No,65_to_74,Weekday,Day
20211181,NSW,1,2021,Tuesday,14:30,Multiple,No,No,No,50,Pedestrian,Male,7,No,No,0_to_16,Weekday,Day
19902467,Vic,9,1990,Saturday,23:20,Single,No,No,No,60,Pedestrian,Male,30,No,No,26_to_39,Weekend,Night
20153015,Qld,3,2015,Sunday,9:00,Multiple,No,No,No,80,Motorcycle rider,Male,54,No,No,40_to_64,Weekend,Day
20141190,NSW,11,2014,Tuesday,23:25,Multiple,No,No,No,60,Motorcycle rider,Male,28,No,No,26_to_39,Weekday,Night
20123089,Qld,10,2012,Friday,15:00,Single,No,No,No,100,Passenger,Female,20,No,No,17_to_25,Weekday,Day
20181313,NSW,6,2018,Sunday,7:40,Single,No,No,No,100,Passenger,Male,40,No,No,40_to_64,Weekend,Day
20073065,Qld,4,2007,Monday,14:00,Multiple,No,No,Yes,80,Driver,Male,56,No,No,40_to_64,Weekday,Day
20085092,WA,9,2008,Saturday,19:01,Single,No,No,No,80,Driver,Female,19,No,No,17_to_25,Weekend,Night
20082143,Vic,10,2008,Thursday,14:27,Single,No,No,No,100,Motorcycle rider,Male,49,No,No,40_to_64,Weekday,Day
20152189,Vic,1,2015,Thursday,7:40,Multiple,No,No,Yes,100,Driver,Male,31,No,No,26_to_39,Weekday,Day
20067021,NT,8,2006,Friday,20:44,Single,No,No,No,100,Passenger,Female,26,No,No,26_to_39,Weekend,Night
20144046,SA,6,2014,Saturday,14:04,Multiple,No,No,Yes,60,Driver,Female,66,No,No,65_to_74,Weekend,Day
20162232,Vic,2,2016,Monday,17:10,Multiple,No,No,No,100,Motorcycle rider,Male,44,No,No,40_to_64,Weekday,Day
20104019,SA,11,2010,Monday,18:34,Multiple,Yes,No,No,70,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Night
20101241,NSW,4,2010,Monday,8:45,Multiple,No,No,No,80,Passenger,Male,28,No,No,26_to_39,Weekday,Day
20141212,NSW,2,2014,Thursday,21:25,Multiple,No,No,No,60,Motorcycle rider,Male,39,No,No,26_to_39,Weekday,Night
20191298,NSW,12,2019,Tuesday,21:00,Single,No,No,No,80,Motorcycle rider,Male,24,Yes,No,17_to_25,Weekday,Night
20175006,WA,6,2017,Monday,12:45,Multiple,No,No,No,110,Driver,Male,40,No,No,40_to_64,Weekday,Day
20022090,Vic,1,2002,Tuesday,19:45,Multiple,No,No,No,100,Driver,Male,27,Yes,No,26_to_39,Weekday,Night
20031106,NSW,12,2003,Thursday,21:20,Single,No,No,No,60,Pedestrian,Male,79,No,No,75_or_older,Weekday,Night
20185102,WA,4,2018,Friday,16:21,Multiple,No,No,No,60,Motorcycle rider,Male,62,No,No,40_to_64,Weekday,Day
19922110,Vic,12,1992,Wednesday,10:00,Single,No,No,No,60,Pedestrian,Male,82,Yes,No,75_or_older,Weekday,Day
20081081,NSW,11,2008,Sunday,1:10,Single,No,No,No,60,Passenger,Male,22,No,No,17_to_25,Weekend,Night
20055015,WA,6,2005,Friday,8:00,Single,No,No,No,110,Passenger,Male,9,No,No,0_to_16,Weekday,Day
19902087,Vic,4,1990,Sunday,4:05,Single,No,No,No,60,Driver,Male,23,No,No,17_to_25,Weekend,Night
20062239,Vic,1,2006,Monday,16:10,Single,No,No,No,110,Passenger,Female,61,Yes,No,40_to_64,Weekday,Day
20203024,Qld,10,2020,Friday,11:00,Single,No,No,No,90,Driver,Female,29,No,No,26_to_39,Weekday,Day
19942066,Vic,10,1994,Saturday,0:55,Single,No,No,No,60,Passenger,Male,27,No,No,26_to_39,Weekend,Night
20208002,ACT,9,2020,Sunday,11:40,Multiple,No,No,No,80,Passenger,Male,30,No,No,26_to_39,Weekend,Day
20054015,SA,12,2005,Sunday,7:35,Multiple,No,No,No,60,Driver,Female,25,No,No,17_to_25,Weekend,Day
20103007,Qld,3,2010,Sunday,18:00,Single,No,No,No,100,Driver,Male,63,No,No,40_to_64,Weekend,Night
20091004,NSW,9,2009,Sunday,15:23,Multiple,No,No,No,100,Motorcycle rider,Male,57,No,No,40_to_64,Weekend,Day
20032175,Vic,10,2003,Wednesday,16:20,Multiple,No,No,No,60,Motorcycle rider,Male,21,No,No,17_to_25,Weekday,Day
20104054,SA,2,2010,Friday,10:30,Multiple,No,No,No,100,Driver,Female,20,No,No,17_to_25,Weekday,Day
20054007,SA,3,2005,Saturday,1:30,Multiple,No,No,No,110,Passenger,Male,22,No,No,17_to_25,Weekend,Night
20188008,ACT,5,2018,Sunday,19:30,Single,No,No,No,60,Motorcycle rider,Male,49,No,No,40_to_64,Weekend,Night
20061008,NSW,3,2006,Saturday,18:15,Multiple,No,No,No,80,Passenger,Male,13,No,No,0_to_16,Weekend,Night
20052004,Vic,10,2005,Tuesday,1:40,Single,No,No,No,100,Passenger,Male,20,No,No,17_to_25,Weekday,Night
20073320,Qld,3,2007,Saturday,0:00,Single,No,No,No,60,Motorcycle rider,Male,21,No,No,17_to_25,Weekend,Night
20101157,NSW,12,2010,Friday,8:30,Multiple,No,No,No,50,Pedestrian,Female,86,No,No,75_or_older,Weekday,Day
20077004,NT,10,2007,Wednesday,3:00,Single,No,No,No,20,Pedestrian,Female,36,No,No,26_to_39,Weekday,Night
20113205,Qld,5,2011,Saturday,10:00,Single,No,No,No,100,Passenger,Female,29,No,No,26_to_39,Weekend,Day
20101256,NSW,12,2010,Monday,8:03,Single,No,No,No,70,Driver,Male,37,No,No,26_to_39,Weekday,Day
20041173,NSW,6,2004,Saturday,17:25,Single,No,No,No,50,Pedestrian,Male,52,No,No,40_to_64,Weekend,Day
20123025,Qld,9,2012,Monday,14:00,Single,No,No,No,100,Driver,Male,49,No,No,40_to_64,Weekday,Day
20163099,Qld,8,2016,Tuesday,15:00,Multiple,No,Yes,No,100,Driver,Male,58,No,No,40_to_64,Weekday,Day
20162188,Vic,5,2016,Wednesday,18:34,Single,No,No,No,50,Pedestrian,Female,61,No,No,40_to_64,Weekday,Night
20151036,NSW,3,2015,Friday,1:45,Single,No,No,Yes,60,Driver,Male,48,No,No,40_to_64,Weekday,Night
20045106,WA,1,2004,Friday,9:00,Multiple,No,No,No,60,Driver,Male,69,No,No,65_to_74,Weekday,Day
20062079,Vic,4,2006,Thursday,6:15,Single,No,No,No,80,Driver,Male,69,No,No,65_to_74,Weekday,Day
20117029,NT,10,2011,Wednesday,21:10,Multiple,No,No,No,110,Driver,Male,44,No,No,40_to_64,Weekday,Night
20102232,Vic,7,2010,Monday,6:55,Single,No,No,No,100,Driver,Male,29,No,No,26_to_39,Weekday,Day
20083048,Qld,12,2008,Saturday,16:00,Single,No,No,No,60,Driver,Female,62,No,No,40_to_64,Weekend,Day
20121003,NSW,6,2012,Wednesday,12:20,Multiple,No,No,Yes,80,Driver,Male,27,No,No,26_to_39,Weekday,Day
19982213,Vic,1,1998,Monday,14:20,Single,No,No,No,60,Pedestrian,Male,59,No,No,40_to_64,Weekday,Day
20182117,Vic,6,2018,Monday,10:30,Multiple,No,Yes,No,100,Pedal cyclist,Male,61,No,No,40_to_64,Weekday,Day
20012142,Vic,6,2001,Wednesday,12:43,Multiple,No,No,No,60,Driver,Male,68,No,No,65_to_74,Weekday,Day
20061333,NSW,1,2006,Monday,11:00,Multiple,No,No,Yes,100,Driver,Male,18,No,No,17_to_25,Weekday,Day
20031211,NSW,7,2003,Sunday,0:05,Multiple,No,No,No,60,Motorcycle rider,Male,29,No,No,26_to_39,Weekend,Night
20021413,NSW,7,2002,Monday,11:35,Multiple,No,Yes,No,70,Passenger,Female,15,No,No,0_to_16,Weekday,Day
20107020,NT,12,2010,Friday,14:00,Single,No,No,No,60,Passenger,Male,14,Yes,No,0_to_16,Weekday,Day
19902388,Vic,5,1990,Thursday,20:07,Multiple,No,No,No,100,Driver,Female,27,No,No,26_to_39,Weekday,Night
20141029,NSW,5,2014,Sunday,11:57,Single,Yes,No,No,50,Pedestrian,Male,53,No,No,40_to_64,Weekend,Day
20213060,Qld,3,2021,Sunday,16:00,Single,No,No,No,100,Driver,Male,63,No,No,40_to_64,Weekend,Day
20045092,WA,7,2004,Saturday,2:30,Single,No,No,No,60,Driver,Male,43,No,No,40_to_64,Weekend,Night
20172202,Vic,5,2017,Thursday,15:20,Multiple,No,No,No,40,Motorcycle rider,Male,22,No,No,17_to_25,Weekday,Day
20072108,Vic,6,2007,Saturday,1:19,Multiple,No,No,No,70,Driver,Male,29,No,No,26_to_39,Weekend,Night
20034022,SA,3,2003,Thursday,14:30,Single,No,No,No,80,Driver,Male,18,No,No,17_to_25,Weekday,Day
20123096,Qld,5,2012,Wednesday,15:00,Single,No,No,Yes,60,Pedestrian,Male,14,No,No,0_to_16,Weekday,Day
19962042,Vic,9,1996,Friday,18:15,Single,No,No,No,60,Pedestrian,Male,83,No,No,75_or_older,Weekend,Night
20083018,Qld,6,2008,Thursday,16:00,Multiple,No,Yes,No,100,Passenger,Male,25,No,No,17_to_25,Weekday,Day
20055148,WA,4,2005,Tuesday,12:30,Single,No,No,No,90,Driver,Male,21,No,No,17_to_25,Weekday,Day
20131264,NSW,7,2013,Tuesday,16:14,Multiple,Yes,No,No,50,Pedestrian,Male,58,No,No,40_to_64,Weekday,Day
20183043,Qld,12,2018,Monday,19:00,Single,No,No,No,60,Pedestrian,Female,75,Yes,No,75_or_older,Weekday,Night
20032073,Vic,3,2003,Sunday,10:20,Multiple,No,No,No,100,Passenger,Male,1,No,No,0_to_16,Weekend,Day
20101077,NSW,2,2010,Saturday,0:04,Single,No,No,No,50,Pedestrian,Male,17,No,No,17_to_25,Weekend,Night
20188009,ACT,4,2018,Saturday,9:05,Multiple,No,No,No,80,Pedal cyclist,Female,63,No,No,40_to_64,Weekend,Day
20102210,Vic,8,2010,Saturday,18:05,Multiple,No,Yes,No,60,Driver,Female,57,No,No,40_to_64,Weekend,Night
19932281,Vic,6,1993,Tuesday,13:20,Single,No,No,No,60,Pedestrian,Male,93,No,No,75_or_older,Weekday,Day
19902359,Vic,3,1990,Friday,14:20,Single,No,No,No,100,Driver,Male,26,No,No,26_to_39,Weekday,Day
20125158,WA,9,2012,Saturday,15:00,Single,No,No,No,110,Driver,Female,24,No,No,17_to_25,Weekend,Day
20101270,NSW,1,2010,Friday,10:15,Single,No,No,Yes,60,Pedestrian,Male,81,No,No,75_or_older,Weekday,Day
20122078,Vic,4,2012,Sunday,17:45,Multiple,No,No,Yes,100,Driver,Female,80,No,No,75_or_older,Weekend,Day
20065001,WA,10,2006,Wednesday,17:30,Multiple,No,No,No,100,Driver,Female,22,No,No,17_to_25,Weekday,Day
20053090,Qld,12,2005,Thursday,17:00,Single,No,No,No,60,Pedestrian,Female,30,No,No,26_to_39,Weekday,Day
20191061,NSW,7,2019,Thursday,19:35,Single,No,No,No,60,Pedestrian,Male,61,No,No,40_to_64,Weekday,Night
20191015,NSW,1,2019,Tuesday,13:50,Multiple,No,Yes,No,80,Driver,Male,45,No,No,40_to_64,Weekday,Day
20121326,NSW,2,2012,Sunday,12:00,Single,No,No,No,50,Driver,Male,51,No,No,40_to_64,Weekend,Day
20113090,Qld,11,2011,Tuesday,10:00,Multiple,No,No,Yes,100,Driver,Female,41,No,No,40_to_64,Weekday,Day
20192204,Vic,4,2019,Tuesday,10:20,Single,No,Yes,No,100,Driver,Male,45,No,No,40_to_64,Weekday,Day
20043213,Qld,4,2004,Wednesday,6:00,Multiple,No,No,No,100,Driver,Female,43,No,No,40_to_64,Weekday,Day
19972266,Vic,11,1997,Monday,16:55,Multiple,No,No,No,60,Motorcycle rider,Male,23,No,No,17_to_25,Weekday,Day
19962168,Vic,12,1996,Thursday,6:50,Multiple,No,No,No,100,Passenger,Male,42,No,No,40_to_64,Weekday,Day
20082124,Vic,3,2008,Thursday,8:41,Multiple,No,No,No,100,Passenger,Female,59,No,No,40_to_64,Weekday,Day
20056045,Tas,6,2005,Thursday,22:13,Single,No,No,No,80,Driver,Male,56,No,No,40_to_64,Weekday,Night
19902328,Vic,5,1990,Thursday,20:00,Single,No,No,No,60,Pedestrian,Male,84,No,No,75_or_older,Weekday,Night
20083293,Qld,3,2008,Sunday,7:00,Single,No,No,No,100,Driver,Male,34,No,No,26_to_39,Weekend,Day
20094091,SA,8,2009,Wednesday,17:20,Single,No,No,No,100,Driver,Male,24,No,No,17_to_25,Weekday,Day
20071165,NSW,4,2007,Friday,19:50,Multiple,No,No,No,100,Driver,Male,34,No,No,26_to_39,Weekend,Night
20102105,Vic,10,2010,Thursday,11:10,Single,No,No,No,50,Pedestrian,Male,98,No,No,75_or_older,Weekday,Day
19932196,Vic,8,1993,Saturday,18:30,Single,No,No,No,60,Pedestrian,Male,37,No,No,26_to_39,Weekend,Night
20091137,NSW,2,2009,Tuesday,14:20,Single,No,No,Yes,100,Passenger,Male,47,No,No,40_to_64,Weekday,Day
20168010,ACT,5,2016,Wednesday,17:00,Multiple,No,No,No,40,Driver,Female,93,No,No,75_or_older,Weekday,Day
20012322,Vic,1,2001,Saturday,16:00,Multiple,No,No,No,100,Motorcycle rider,Male,20,No,No,17_to_25,Weekend,Day
20056003,Tas,3,2005,Tuesday,16:30,Single,No,No,No,100,Driver,Female,20,No,No,17_to_25,Weekday,Day
20043090,Qld,5,2004,Friday,21:00,Single,No,No,No,60,Pedestrian,Male,14,No,No,0_to_16,Weekend,Night
20213170,Qld,5,2021,Saturday,1:00,Multiple,No,No,No,60,Passenger,Female,85,No,No,75_or_older,Weekend,Night
20202147,Vic,3,2020,Tuesday,3:10,Single,No,No,No,50,Pedestrian,Male,48,No,No,40_to_64,Weekday,Night
20171110,NSW,7,2017,Thursday,17:10,Single,No,No,No,80,Driver,Male,55,No,No,40_to_64,Weekday,Day
20012081,Vic,4,2001,Friday,18:55,Multiple,No,No,No,70,Driver,Male,27,No,No,26_to_39,Weekend,Night
19972131,Vic,10,1997,Wednesday,22:15,Single,No,No,No,60,Passenger,Female,18,No,No,17_to_25,Weekday,Night
20121035,NSW,12,2012,Wednesday,12:30,Single,No,No,No,50,Driver,Male,44,No,No,40_to_64,Weekday,Day
20205065,WA,3,2020,Monday,5:05,Multiple,No,Yes,No,90,Driver,Male,43,No,No,40_to_64,Weekend,Night
20073306,Qld,3,2007,Friday,14:00,Single,No,No,No,100,Passenger,Male,7,No,No,0_to_16,Weekday,Day
20122052,Vic,1,2012,Sunday,5:38,Single,No,No,No,100,Passenger,Male,19,No,No,17_to_25,Weekend,Night
20075107,WA,2,2007,Saturday,15:00,Single,No,No,No,110,Driver,Female,26,No,No,26_to_39,Weekend,Day
20045069,WA,9,2004,Thursday,15:30,Multiple,No,No,No,60,Driver,Male,78,No,No,75_or_older,Weekday,Day
20147013,NT,11,2014,Saturday,2:00,Multiple,No,No,No,130,Pedestrian,Male,38,No,No,26_to_39,Weekend,Night
19932252,Vic,12,1993,Monday,21:40,Single,No,No,No,60,Pedestrian,Male,50,No,No,40_to_64,Weekday,Night
20185042,WA,4,2018,Thursday,13:23,Single,No,No,No,110,Driver,Male,74,No,No,65_to_74,Weekday,Day
20095093,WA,6,2009,Friday,18:08,Multiple,No,No,No,110,Driver,Male,43,No,No,40_to_64,Weekend,Night
19962091,Vic,2,1996,Wednesday,13:07,Multiple,No,No,No,100,Driver,Male,21,No,No,17_to_25,Weekday,Day
20082203,Vic,1,2008,Friday,0:30,Single,No,No,No,50,Motorcycle rider,Male,26,No,No,26_to_39,Weekday,Night
20043240,Qld,4,2004,Wednesday,15:00,Single,No,No,No,110,Driver,Male,28,No,No,26_to_39,Weekday,Day
20095110,WA,10,2009,Monday,13:00,Multiple,No,No,No,110,Driver,Male,66,No,No,65_to_74,Weekday,Day
20182140,Vic,4,2018,Thursday,13:09,Single,No,No,No,80,Pedestrian,Female,59,No,No,40_to_64,Weekday,Day
20033015,Qld,12,2003,Sunday,13:00,Single,No,No,No,110,Passenger,Female,82,No,No,75_or_older,Weekend,Day
20131307,NSW,11,2013,Saturday,0:01,Single,No,No,No,90,Driver,Female,17,No,No,17_to_25,Weekend,Night
20021015,NSW,1,2002,Tuesday,21:10,Multiple,No,No,No,100,Driver,Female,18,Yes,No,17_to_25,Weekday,Night
